"","StartAge","MatAge","DeathAge","PolicyCost","isEarlyDeath","GrossProfit"
"6069",39,60,92,43781.6922550225,0,-340218.307744977
"6070",36,60,65,37561.7922776187,0,-22438.2077223813
"6071",31,60,85,29166.4308372293,0,-270833.569162771
"6072",28,60,84,25084.8662777387,0,-262915.133722261
"6073",37,60,81,39524.46598779,0,-212475.53401221
"6074",29,60,38,26375.7729182613,1,26375.7729182613
"6075",36,60,70,37561.7922776187,0,-82438.2077223813
"6076",40,60,74,46090.6109814258,0,-121909.389018574
"6077",32,60,96,30674.138324602,0,-401325.861675398
"6078",35,60,91,35701.233109925,0,-336298.766890075
"6079",39,60,82,43781.6922550225,0,-220218.307744977
"6080",25,60,95,21586.579096464,0,-398413.420903536
"6081",32,60,69,30674.138324602,0,-77325.861675398
"6082",28,60,95,25084.8662777387,0,-394915.133722261
"6083",30,60,86,27735.0538552814,0,-284264.946144719
"6084",29,60,93,26375.7729182613,0,-369624.227081739
"6085",38,60,86,41595.5273390858,0,-270404.472660914
"6086",27,60,74,23858.5741941828,0,-144141.425805817
"6087",36,60,82,37561.7922776187,0,-226438.207722381
"6088",25,60,84,21586.579096464,0,-266413.420903536
"6089",30,60,92,27735.0538552814,0,-356264.946144719
"6090",26,60,94,22693.5934864521,0,-385306.406513548
"6091",25,60,56,21586.579096464,1,21586.579096464
"6092",38,60,81,41595.5273390858,0,-210404.472660914
"6093",32,60,72,30674.138324602,0,-113325.861675398
"6094",32,60,100,30674.138324602,0,-449325.861675398
"6095",33,60,87,32262.692948038,0,-291737.307051962
"6096",38,60,72,41595.5273390858,0,-102404.472660914
"6097",25,60,67,21586.579096464,0,-62413.420903536
"6098",25,60,52,21586.579096464,1,21586.579096464
"6099",25,60,60,21586.579096464,1,21586.579096464
"6100",27,60,76,23858.5741941828,0,-168141.425805817
"6101",29,60,84,26375.7729182613,0,-261624.227081739
"6102",28,60,79,25084.8662777387,0,-202915.133722261
"6103",28,60,72,25084.8662777387,0,-118915.133722261
"6104",35,60,75,35701.233109925,0,-144298.766890075
"6105",28,60,62,25084.8662777387,0,1084.86627773866
"6106",37,60,76,39524.46598779,0,-152475.53401221
"6107",31,60,71,29166.4308372293,0,-102833.569162771
"6108",38,60,92,41595.5273390858,0,-342404.472660914
"6109",37,60,80,39524.46598779,0,-200475.53401221
"6110",34,60,76,33936.5730090924,0,-158063.426990908
"6111",39,60,83,43781.6922550225,0,-232218.307744977
"6112",34,60,73,33936.5730090924,0,-122063.426990908
"6113",39,60,77,43781.6922550225,0,-160218.307744977
"6114",29,60,76,26375.7729182613,0,-165624.227081739
"6115",32,60,92,30674.138324602,0,-353325.861675398
"6116",26,60,86,22693.5934864521,0,-289306.406513548
"6117",37,60,78,39524.46598779,0,-176475.53401221
"6118",40,60,94,46090.6109814258,0,-361909.389018574
"6119",36,60,88,37561.7922776187,0,-298438.207722381
"6120",28,60,87,25084.8662777387,0,-298915.133722261
"6121",39,60,74,43781.6922550225,0,-124218.307744977
"6122",34,60,77,33936.5730090924,0,-170063.426990908
"6123",26,60,85,22693.5934864521,0,-277306.406513548
"6124",37,60,54,39524.46598779,1,39524.46598779
"6125",30,60,77,27735.0538552814,0,-176264.946144719
"6126",38,60,50,41595.5273390858,1,41595.5273390858
"6127",26,60,85,22693.5934864521,0,-277306.406513548
"6128",29,60,58,26375.7729182613,1,26375.7729182613
"6129",35,60,73,35701.233109925,0,-120298.766890075
"6130",35,60,81,35701.233109925,0,-216298.766890075
"6131",25,60,78,21586.579096464,0,-194413.420903536
"6132",34,60,82,33936.5730090924,0,-230063.426990908
"6133",29,60,80,26375.7729182613,0,-213624.227081739
"6134",28,60,87,25084.8662777387,0,-298915.133722261
"6135",36,60,80,37561.7922776187,0,-202438.207722381
"6136",27,60,98,23858.5741941828,0,-432141.425805817
"6137",32,60,88,30674.138324602,0,-305325.861675398
"6138",32,60,53,30674.138324602,1,30674.138324602
"6139",39,60,68,43781.6922550225,0,-52218.3077449775
"6140",27,60,43,23858.5741941828,1,23858.5741941828
"6141",28,60,73,25084.8662777387,0,-130915.133722261
"6142",31,60,83,29166.4308372293,0,-246833.569162771
"6143",39,60,64,43781.6922550225,0,-4218.30774497747
"6144",39,60,93,43781.6922550225,0,-352218.307744977
"6145",34,60,82,33936.5730090924,0,-230063.426990908
"6146",37,60,75,39524.46598779,0,-140475.53401221
"6147",39,60,69,43781.6922550225,0,-64218.3077449775
"6148",38,60,51,41595.5273390858,1,41595.5273390858
"6149",32,60,91,30674.138324602,0,-341325.861675398
"6150",26,60,64,22693.5934864521,0,-25306.4065135479
"6151",28,60,96,25084.8662777387,0,-406915.133722261
"6152",38,60,81,41595.5273390858,0,-210404.472660914
"6153",36,60,86,37561.7922776187,0,-274438.207722381
"6154",36,60,74,37561.7922776187,0,-130438.207722381
"6155",26,60,82,22693.5934864521,0,-241306.406513548
"6156",36,60,72,37561.7922776187,0,-106438.207722381
"6157",36,60,69,37561.7922776187,0,-70438.2077223813
"6158",31,60,88,29166.4308372293,0,-306833.569162771
"6159",32,60,76,30674.138324602,0,-161325.861675398
"6160",28,60,36,25084.8662777387,1,25084.8662777387
"6161",34,60,90,33936.5730090924,0,-326063.426990908
"6162",32,60,91,30674.138324602,0,-341325.861675398
"6163",32,60,91,30674.138324602,0,-341325.861675398
"6164",38,60,89,41595.5273390858,0,-306404.472660914
"6165",40,60,70,46090.6109814258,0,-73909.3890185742
"6166",35,60,77,35701.233109925,0,-168298.766890075
"6167",25,60,78,21586.579096464,0,-194413.420903536
"6168",32,60,53,30674.138324602,1,30674.138324602
"6169",36,60,52,37561.7922776187,1,37561.7922776187
"6170",35,60,74,35701.233109925,0,-132298.766890075
"6171",40,60,57,46090.6109814258,1,46090.6109814258
"6172",33,60,72,32262.692948038,0,-111737.307051962
"6173",34,60,74,33936.5730090924,0,-134063.426990908
"6174",25,60,80,21586.579096464,0,-218413.420903536
"6175",35,60,67,35701.233109925,0,-48298.766890075
"6176",29,60,68,26375.7729182613,0,-69624.2270817386
"6177",29,60,69,26375.7729182613,0,-81624.2270817386
"6178",30,60,83,27735.0538552814,0,-248264.946144719
"6179",29,60,72,26375.7729182613,0,-117624.227081739
"6180",34,60,74,33936.5730090924,0,-134063.426990908
"6181",29,60,82,26375.7729182613,0,-237624.227081739
"6182",36,60,67,37561.7922776187,0,-46438.2077223813
"6183",32,60,61,30674.138324602,0,18674.138324602
"6184",25,60,67,21586.579096464,0,-62413.420903536
"6185",26,60,78,22693.5934864521,0,-193306.406513548
"6186",31,60,89,29166.4308372293,0,-318833.569162771
"6187",29,60,83,26375.7729182613,0,-249624.227081739
"6188",28,60,67,25084.8662777387,0,-58915.1337222613
"6189",40,60,85,46090.6109814258,0,-253909.389018574
"6190",28,60,82,25084.8662777387,0,-238915.133722261
"6191",31,60,66,29166.4308372293,0,-42833.5691627707
"6192",36,60,67,37561.7922776187,0,-46438.2077223813
"6193",28,60,91,25084.8662777387,0,-346915.133722261
"6194",34,60,71,33936.5730090924,0,-98063.4269909076
"6195",39,60,99,43781.6922550225,0,-424218.307744977
"6196",25,60,57,21586.579096464,1,21586.579096464
"6197",29,60,92,26375.7729182613,0,-357624.227081739
"6198",25,60,71,21586.579096464,0,-110413.420903536
"6199",38,60,89,41595.5273390858,0,-306404.472660914
"6200",31,60,82,29166.4308372293,0,-234833.569162771
"6201",33,60,62,32262.692948038,0,8262.69294803798
"6202",34,60,67,33936.5730090924,0,-50063.4269909076
"6203",39,60,60,43781.6922550225,1,43781.6922550225
"6204",27,60,86,23858.5741941828,0,-288141.425805817
"6205",31,60,76,29166.4308372293,0,-162833.569162771
"6206",38,60,89,41595.5273390858,0,-306404.472660914
"6207",38,60,96,41595.5273390858,0,-390404.472660914
"6208",26,60,69,22693.5934864521,0,-85306.4065135479
"6209",28,60,71,25084.8662777387,0,-106915.133722261
"6210",26,60,86,22693.5934864521,0,-289306.406513548
"6211",36,60,67,37561.7922776187,0,-46438.2077223813
"6212",35,60,91,35701.233109925,0,-336298.766890075
"6213",28,60,70,25084.8662777387,0,-94915.1337222614
"6214",36,60,77,37561.7922776187,0,-166438.207722381
"6215",27,60,74,23858.5741941828,0,-144141.425805817
"6216",25,60,90,21586.579096464,0,-338413.420903536
"6217",25,60,85,21586.579096464,0,-278413.420903536
"6218",36,60,72,37561.7922776187,0,-106438.207722381
"6219",38,60,81,41595.5273390858,0,-210404.472660914
"6220",40,60,66,46090.6109814258,0,-25909.3890185742
"6221",32,60,81,30674.138324602,0,-221325.861675398
"6222",25,60,69,21586.579096464,0,-86413.420903536
"6223",31,60,42,29166.4308372293,1,29166.4308372293
"6224",29,60,78,26375.7729182613,0,-189624.227081739
"6225",31,60,87,29166.4308372293,0,-294833.569162771
"6226",26,60,79,22693.5934864521,0,-205306.406513548
"6227",40,60,77,46090.6109814258,0,-157909.389018574
"6228",37,60,69,39524.46598779,0,-68475.53401221
"6229",37,60,66,39524.46598779,0,-32475.53401221
"6230",36,60,56,37561.7922776187,1,37561.7922776187
"6231",40,60,81,46090.6109814258,0,-205909.389018574
"6232",38,60,95,41595.5273390858,0,-378404.472660914
"6233",28,60,85,25084.8662777387,0,-274915.133722261
"6234",26,60,64,22693.5934864521,0,-25306.4065135479
"6235",28,60,84,25084.8662777387,0,-262915.133722261
"6236",39,60,80,43781.6922550225,0,-196218.307744977
"6237",33,60,41,32262.692948038,1,32262.692948038
"6238",34,60,35,33936.5730090924,1,33936.5730090924
"6239",30,60,83,27735.0538552814,0,-248264.946144719
"6240",26,60,85,22693.5934864521,0,-277306.406513548
"6241",32,60,77,30674.138324602,0,-173325.861675398
"6242",35,60,80,35701.233109925,0,-204298.766890075
"6243",33,60,73,32262.692948038,0,-123737.307051962
"6244",40,60,81,46090.6109814258,0,-205909.389018574
"6245",28,60,88,25084.8662777387,0,-310915.133722261
"6246",38,60,87,41595.5273390858,0,-282404.472660914
"6247",31,60,71,29166.4308372293,0,-102833.569162771
"6248",39,60,83,43781.6922550225,0,-232218.307744977
"6249",33,60,61,32262.692948038,0,20262.692948038
"6250",33,60,49,32262.692948038,1,32262.692948038
"6251",36,60,72,37561.7922776187,0,-106438.207722381
"6252",40,60,77,46090.6109814258,0,-157909.389018574
"6253",33,60,53,32262.692948038,1,32262.692948038
"6254",31,60,74,29166.4308372293,0,-138833.569162771
"6255",35,60,78,35701.233109925,0,-180298.766890075
"6256",28,60,79,25084.8662777387,0,-202915.133722261
"6257",39,60,58,43781.6922550225,1,43781.6922550225
"6258",27,60,90,23858.5741941828,0,-336141.425805817
"6259",39,60,94,43781.6922550225,0,-364218.307744977
"6260",27,60,52,23858.5741941828,1,23858.5741941828
"6261",28,60,81,25084.8662777387,0,-226915.133722261
"6262",28,60,78,25084.8662777387,0,-190915.133722261
"6263",39,60,83,43781.6922550225,0,-232218.307744977
"6264",33,60,79,32262.692948038,0,-195737.307051962
"6265",32,60,66,30674.138324602,0,-41325.861675398
"6266",33,60,56,32262.692948038,1,32262.692948038
"6267",30,60,82,27735.0538552814,0,-236264.946144719
"6268",40,60,80,46090.6109814258,0,-193909.389018574
"6269",38,60,70,41595.5273390858,0,-78404.4726609142
"6270",29,60,62,26375.7729182613,0,2375.77291826135
"6271",26,60,89,22693.5934864521,0,-325306.406513548
"6272",38,60,41,41595.5273390858,1,41595.5273390858
"6273",25,60,68,21586.579096464,0,-74413.420903536
"6274",35,60,88,35701.233109925,0,-300298.766890075
"6275",25,60,78,21586.579096464,0,-194413.420903536
"6276",39,60,79,43781.6922550225,0,-184218.307744977
"6277",32,60,96,30674.138324602,0,-401325.861675398
"6278",29,60,91,26375.7729182613,0,-345624.227081739
"6279",31,60,79,29166.4308372293,0,-198833.569162771
"6280",35,60,44,35701.233109925,1,35701.233109925
"6281",40,60,56,46090.6109814258,1,46090.6109814258
"6282",37,60,86,39524.46598779,0,-272475.53401221
"6283",35,60,71,35701.233109925,0,-96298.766890075
"6284",29,60,64,26375.7729182613,0,-21624.2270817387
"6285",27,60,71,23858.5741941828,0,-108141.425805817
"6286",33,60,61,32262.692948038,0,20262.692948038
"6287",37,60,99,39524.46598779,0,-428475.53401221
"6288",36,60,94,37561.7922776187,0,-370438.207722381
"6289",39,60,92,43781.6922550225,0,-340218.307744977
"6290",35,60,82,35701.233109925,0,-228298.766890075
"6291",29,60,65,26375.7729182613,0,-33624.2270817387
"6292",31,60,52,29166.4308372293,1,29166.4308372293
"6293",31,60,82,29166.4308372293,0,-234833.569162771
"6294",29,60,84,26375.7729182613,0,-261624.227081739
"6295",38,60,71,41595.5273390858,0,-90404.4726609142
"6296",40,60,72,46090.6109814258,0,-97909.3890185742
"6297",25,60,82,21586.579096464,0,-242413.420903536
"6298",29,60,56,26375.7729182613,1,26375.7729182613
"6299",28,60,85,25084.8662777387,0,-274915.133722261
"6300",28,60,80,25084.8662777387,0,-214915.133722261
"6301",32,60,64,30674.138324602,0,-17325.861675398
"6302",28,60,60,25084.8662777387,1,25084.8662777387
"6303",27,60,50,23858.5741941828,1,23858.5741941828
"6304",34,60,59,33936.5730090924,1,33936.5730090924
"6305",37,60,90,39524.46598779,0,-320475.53401221
"6306",25,60,85,21586.579096464,0,-278413.420903536
"6307",28,60,78,25084.8662777387,0,-190915.133722261
"6308",25,60,74,21586.579096464,0,-146413.420903536
"6309",27,60,90,23858.5741941828,0,-336141.425805817
"6310",29,60,81,26375.7729182613,0,-225624.227081739
"6311",25,60,62,21586.579096464,0,-2413.42090353601
"6312",37,60,82,39524.46598779,0,-224475.53401221
"6313",39,60,52,43781.6922550225,1,43781.6922550225
"6314",25,60,85,21586.579096464,0,-278413.420903536
"6315",26,60,58,22693.5934864521,1,22693.5934864521
"6316",36,60,86,37561.7922776187,0,-274438.207722381
"6317",40,60,72,46090.6109814258,0,-97909.3890185742
"6318",36,60,74,37561.7922776187,0,-130438.207722381
"6319",30,60,52,27735.0538552814,1,27735.0538552814
"6320",34,60,97,33936.5730090924,0,-410063.426990908
"6321",29,60,91,26375.7729182613,0,-345624.227081739
"6322",39,60,53,43781.6922550225,1,43781.6922550225
"6323",32,60,74,30674.138324602,0,-137325.861675398
"6324",36,60,91,37561.7922776187,0,-334438.207722381
"6325",27,60,68,23858.5741941828,0,-72141.4258058172
"6326",34,60,95,33936.5730090924,0,-386063.426990908
"6327",38,60,64,41595.5273390858,0,-6404.47266091424
"6328",40,60,76,46090.6109814258,0,-145909.389018574
"6329",28,60,79,25084.8662777387,0,-202915.133722261
"6330",36,60,77,37561.7922776187,0,-166438.207722381
"6331",28,60,43,25084.8662777387,1,25084.8662777387
"6332",26,60,85,22693.5934864521,0,-277306.406513548
"6333",38,60,71,41595.5273390858,0,-90404.4726609142
"6334",37,60,82,39524.46598779,0,-224475.53401221
"6335",31,60,84,29166.4308372293,0,-258833.569162771
"6336",25,60,84,21586.579096464,0,-266413.420903536
"6337",35,60,71,35701.233109925,0,-96298.766890075
"6338",31,60,92,29166.4308372293,0,-354833.569162771
"6339",30,60,91,27735.0538552814,0,-344264.946144719
"6340",30,60,78,27735.0538552814,0,-188264.946144719
"6341",38,60,68,41595.5273390858,0,-54404.4726609142
"6342",39,60,66,43781.6922550225,0,-28218.3077449775
"6343",37,60,75,39524.46598779,0,-140475.53401221
"6344",33,60,67,32262.692948038,0,-51737.307051962
"6345",29,60,87,26375.7729182613,0,-297624.227081739
"6346",33,60,75,32262.692948038,0,-147737.307051962
"6347",25,60,78,21586.579096464,0,-194413.420903536
"6348",26,60,89,22693.5934864521,0,-325306.406513548
"6349",39,60,76,43781.6922550225,0,-148218.307744977
"6350",38,60,79,41595.5273390858,0,-186404.472660914
"6351",29,60,53,26375.7729182613,1,26375.7729182613
"6352",26,60,74,22693.5934864521,0,-145306.406513548
"6353",25,60,65,21586.579096464,0,-38413.420903536
"6354",31,60,51,29166.4308372293,1,29166.4308372293
"6355",28,60,39,25084.8662777387,1,25084.8662777387
"6356",28,60,89,25084.8662777387,0,-322915.133722261
"6357",38,60,88,41595.5273390858,0,-294404.472660914
"6358",38,60,86,41595.5273390858,0,-270404.472660914
"6359",30,60,75,27735.0538552814,0,-152264.946144719
"6360",30,60,75,27735.0538552814,0,-152264.946144719
"6361",36,60,39,37561.7922776187,1,37561.7922776187
"6362",34,60,84,33936.5730090924,0,-254063.426990908
"6363",29,60,73,26375.7729182613,0,-129624.227081739
"6364",36,60,92,37561.7922776187,0,-346438.207722381
"6365",38,60,63,41595.5273390858,0,5595.52733908576
"6366",37,60,78,39524.46598779,0,-176475.53401221
"6367",38,60,93,41595.5273390858,0,-354404.472660914
"6368",36,60,48,37561.7922776187,1,37561.7922776187
"6369",38,60,71,41595.5273390858,0,-90404.4726609142
"6370",38,60,84,41595.5273390858,0,-246404.472660914
"6371",35,60,93,35701.233109925,0,-360298.766890075
"6372",38,60,89,41595.5273390858,0,-306404.472660914
"6373",25,60,68,21586.579096464,0,-74413.420903536
"6374",25,60,85,21586.579096464,0,-278413.420903536
"6375",30,60,84,27735.0538552814,0,-260264.946144719
"6376",29,60,66,26375.7729182613,0,-45624.2270817387
"6377",27,60,35,23858.5741941828,1,23858.5741941828
"6378",40,60,67,46090.6109814258,0,-37909.3890185742
"6379",40,60,65,46090.6109814258,0,-13909.3890185742
"6380",26,60,82,22693.5934864521,0,-241306.406513548
"6381",28,60,80,25084.8662777387,0,-214915.133722261
"6382",35,60,100,35701.233109925,0,-444298.766890075
"6383",39,60,69,43781.6922550225,0,-64218.3077449775
"6384",27,60,85,23858.5741941828,0,-276141.425805817
"6385",33,60,86,32262.692948038,0,-279737.307051962
"6386",26,60,71,22693.5934864521,0,-109306.406513548
"6387",27,60,81,23858.5741941828,0,-228141.425805817
"6388",34,60,86,33936.5730090924,0,-278063.426990908
"6389",38,60,83,41595.5273390858,0,-234404.472660914
"6390",32,60,73,30674.138324602,0,-125325.861675398
"6391",37,60,79,39524.46598779,0,-188475.53401221
"6392",30,60,45,27735.0538552814,1,27735.0538552814
"6393",34,60,59,33936.5730090924,1,33936.5730090924
"6394",36,60,88,37561.7922776187,0,-298438.207722381
"6395",27,60,49,23858.5741941828,1,23858.5741941828
"6396",35,60,90,35701.233109925,0,-324298.766890075
"6397",32,60,63,30674.138324602,0,-5325.86167539803
"6398",25,60,82,21586.579096464,0,-242413.420903536
"6399",32,60,84,30674.138324602,0,-257325.861675398
"6400",33,60,87,32262.692948038,0,-291737.307051962
"6401",27,60,88,23858.5741941828,0,-312141.425805817
"6402",31,60,81,29166.4308372293,0,-222833.569162771
"6403",25,60,75,21586.579096464,0,-158413.420903536
"6404",35,60,83,35701.233109925,0,-240298.766890075
"6405",40,60,66,46090.6109814258,0,-25909.3890185742
"6406",40,60,80,46090.6109814258,0,-193909.389018574
"6407",38,60,90,41595.5273390858,0,-318404.472660914
"6408",39,60,78,43781.6922550225,0,-172218.307744977
"6409",35,60,66,35701.233109925,0,-36298.766890075
"6410",35,60,65,35701.233109925,0,-24298.766890075
"6411",30,60,81,27735.0538552814,0,-224264.946144719
"6412",32,60,70,30674.138324602,0,-89325.861675398
"6413",27,60,90,23858.5741941828,0,-336141.425805817
"6414",39,60,84,43781.6922550225,0,-244218.307744977
"6415",31,60,76,29166.4308372293,0,-162833.569162771
"6416",25,60,88,21586.579096464,0,-314413.420903536
"6417",25,60,60,21586.579096464,1,21586.579096464
"6418",27,60,88,23858.5741941828,0,-312141.425805817
"6419",38,60,81,41595.5273390858,0,-210404.472660914
"6420",36,60,49,37561.7922776187,1,37561.7922776187
"6421",33,60,89,32262.692948038,0,-315737.307051962
"6422",34,60,76,33936.5730090924,0,-158063.426990908
"6423",33,60,87,32262.692948038,0,-291737.307051962
"6424",34,60,68,33936.5730090924,0,-62063.4269909076
"6425",27,60,87,23858.5741941828,0,-300141.425805817
"6426",37,60,72,39524.46598779,0,-104475.53401221
"6427",31,60,77,29166.4308372293,0,-174833.569162771
"6428",29,60,83,26375.7729182613,0,-249624.227081739
"6429",39,60,96,43781.6922550225,0,-388218.307744977
"6430",32,60,71,30674.138324602,0,-101325.861675398
"6431",29,60,67,26375.7729182613,0,-57624.2270817387
"6432",30,60,82,27735.0538552814,0,-236264.946144719
"6433",29,60,95,26375.7729182613,0,-393624.227081739
"6434",33,60,73,32262.692948038,0,-123737.307051962
"6435",40,60,88,46090.6109814258,0,-289909.389018574
"6436",30,60,56,27735.0538552814,1,27735.0538552814
"6437",36,60,49,37561.7922776187,1,37561.7922776187
"6438",25,60,53,21586.579096464,1,21586.579096464
"6439",30,60,92,27735.0538552814,0,-356264.946144719
"6440",34,60,87,33936.5730090924,0,-290063.426990908
"6441",32,60,88,30674.138324602,0,-305325.861675398
"6442",25,60,90,21586.579096464,0,-338413.420903536
"6443",37,60,48,39524.46598779,1,39524.46598779
"6444",37,60,71,39524.46598779,0,-92475.53401221
"6445",36,60,96,37561.7922776187,0,-394438.207722381
"6446",31,60,89,29166.4308372293,0,-318833.569162771
"6447",26,60,77,22693.5934864521,0,-181306.406513548
"6448",25,60,84,21586.579096464,0,-266413.420903536
"6449",25,60,88,21586.579096464,0,-314413.420903536
"6450",26,60,79,22693.5934864521,0,-205306.406513548
"6451",35,60,93,35701.233109925,0,-360298.766890075
"6452",31,60,94,29166.4308372293,0,-378833.569162771
"6453",36,60,48,37561.7922776187,1,37561.7922776187
"6454",38,60,72,41595.5273390858,0,-102404.472660914
"6455",35,60,83,35701.233109925,0,-240298.766890075
"6456",28,60,77,25084.8662777387,0,-178915.133722261
"6457",33,60,77,32262.692948038,0,-171737.307051962
"6458",28,60,87,25084.8662777387,0,-298915.133722261
"6459",37,60,85,39524.46598779,0,-260475.53401221
"6460",26,60,72,22693.5934864521,0,-121306.406513548
"6461",39,60,81,43781.6922550225,0,-208218.307744977
"6462",31,60,82,29166.4308372293,0,-234833.569162771
"6463",34,60,79,33936.5730090924,0,-194063.426990908
"6464",34,60,55,33936.5730090924,1,33936.5730090924
"6465",29,60,79,26375.7729182613,0,-201624.227081739
"6466",32,60,84,30674.138324602,0,-257325.861675398
"6467",26,60,87,22693.5934864521,0,-301306.406513548
"6468",28,60,87,25084.8662777387,0,-298915.133722261
"6469",38,60,73,41595.5273390858,0,-114404.472660914
"6470",32,60,74,30674.138324602,0,-137325.861675398
"6471",30,60,96,27735.0538552814,0,-404264.946144719
"6472",27,60,66,23858.5741941828,0,-48141.4258058172
"6473",34,60,76,33936.5730090924,0,-158063.426990908
"6474",30,60,82,27735.0538552814,0,-236264.946144719
"6475",31,60,59,29166.4308372293,1,29166.4308372293
"6476",30,60,90,27735.0538552814,0,-332264.946144719
"6477",31,60,77,29166.4308372293,0,-174833.569162771
"6478",28,60,86,25084.8662777387,0,-286915.133722261
"6479",31,60,81,29166.4308372293,0,-222833.569162771
"6480",39,60,97,43781.6922550225,0,-400218.307744977
"6481",31,60,82,29166.4308372293,0,-234833.569162771
"6482",38,60,85,41595.5273390858,0,-258404.472660914
"6483",26,60,92,22693.5934864521,0,-361306.406513548
"6484",30,60,88,27735.0538552814,0,-308264.946144719
"6485",25,60,71,21586.579096464,0,-110413.420903536
"6486",28,60,85,25084.8662777387,0,-274915.133722261
"6487",34,60,69,33936.5730090924,0,-74063.4269909076
"6488",32,60,84,30674.138324602,0,-257325.861675398
"6489",36,60,76,37561.7922776187,0,-154438.207722381
"6490",32,60,67,30674.138324602,0,-53325.861675398
"6491",25,60,92,21586.579096464,0,-362413.420903536
"6492",29,60,42,26375.7729182613,1,26375.7729182613
"6493",35,60,74,35701.233109925,0,-132298.766890075
"6494",30,60,75,27735.0538552814,0,-152264.946144719
"6495",26,60,63,22693.5934864521,0,-13306.4065135479
"6496",29,60,60,26375.7729182613,1,26375.7729182613
"6497",28,60,84,25084.8662777387,0,-262915.133722261
"6498",37,60,84,39524.46598779,0,-248475.53401221
"6499",39,60,78,43781.6922550225,0,-172218.307744977
"6500",33,60,63,32262.692948038,0,-3737.30705196202
"6501",40,60,64,46090.6109814258,0,-1909.38901857419
"6502",33,60,67,32262.692948038,0,-51737.307051962
"6503",29,60,82,26375.7729182613,0,-237624.227081739
"6504",39,60,53,43781.6922550225,1,43781.6922550225
"6505",34,60,40,33936.5730090924,1,33936.5730090924
"6506",31,60,74,29166.4308372293,0,-138833.569162771
"6507",27,60,50,23858.5741941828,1,23858.5741941828
"6508",27,60,63,23858.5741941828,0,-12141.4258058172
"6509",33,60,75,32262.692948038,0,-147737.307051962
"6510",39,60,74,43781.6922550225,0,-124218.307744977
"6511",38,60,85,41595.5273390858,0,-258404.472660914
"6512",34,60,85,33936.5730090924,0,-266063.426990908
"6513",31,60,81,29166.4308372293,0,-222833.569162771
"6514",33,60,71,32262.692948038,0,-99737.307051962
"6515",25,60,62,21586.579096464,0,-2413.42090353601
"6516",37,60,84,39524.46598779,0,-248475.53401221
"6517",37,60,79,39524.46598779,0,-188475.53401221
"6518",38,60,76,41595.5273390858,0,-150404.472660914
"6519",34,60,89,33936.5730090924,0,-314063.426990908
"6520",38,60,65,41595.5273390858,0,-18404.4726609142
"6521",35,60,70,35701.233109925,0,-84298.766890075
"6522",33,60,66,32262.692948038,0,-39737.307051962
"6523",40,60,64,46090.6109814258,0,-1909.38901857419
"6524",33,60,47,32262.692948038,1,32262.692948038
"6525",28,60,77,25084.8662777387,0,-178915.133722261
"6526",38,60,73,41595.5273390858,0,-114404.472660914
"6527",27,60,76,23858.5741941828,0,-168141.425805817
"6528",39,60,87,43781.6922550225,0,-280218.307744977
"6529",36,60,79,37561.7922776187,0,-190438.207722381
"6530",33,60,88,32262.692948038,0,-303737.307051962
"6531",28,60,71,25084.8662777387,0,-106915.133722261
"6532",28,60,70,25084.8662777387,0,-94915.1337222614
"6533",28,60,46,25084.8662777387,1,25084.8662777387
"6534",30,60,78,27735.0538552814,0,-188264.946144719
"6535",30,60,85,27735.0538552814,0,-272264.946144719
"6536",40,60,84,46090.6109814258,0,-241909.389018574
"6537",26,60,77,22693.5934864521,0,-181306.406513548
"6538",33,60,40,32262.692948038,1,32262.692948038
"6539",27,60,50,23858.5741941828,1,23858.5741941828
"6540",27,60,73,23858.5741941828,0,-132141.425805817
"6541",28,60,65,25084.8662777387,0,-34915.1337222613
"6542",36,60,83,37561.7922776187,0,-238438.207722381
"6543",38,60,67,41595.5273390858,0,-42404.4726609142
"6544",39,60,81,43781.6922550225,0,-208218.307744977
"6545",27,60,78,23858.5741941828,0,-192141.425805817
"6546",39,60,69,43781.6922550225,0,-64218.3077449775
"6547",40,60,68,46090.6109814258,0,-49909.3890185742
"6548",33,60,60,32262.692948038,1,32262.692948038
"6549",40,60,74,46090.6109814258,0,-121909.389018574
"6550",27,60,58,23858.5741941828,1,23858.5741941828
"6551",29,60,70,26375.7729182613,0,-93624.2270817386
"6552",27,60,94,23858.5741941828,0,-384141.425805817
"6553",29,60,63,26375.7729182613,0,-9624.22708173865
"6554",32,60,89,30674.138324602,0,-317325.861675398
"6555",28,60,79,25084.8662777387,0,-202915.133722261
"6556",32,60,49,30674.138324602,1,30674.138324602
"6557",36,60,72,37561.7922776187,0,-106438.207722381
"6558",30,60,80,27735.0538552814,0,-212264.946144719
"6559",26,60,67,22693.5934864521,0,-61306.4065135479
"6560",34,60,50,33936.5730090924,1,33936.5730090924
"6561",37,60,76,39524.46598779,0,-152475.53401221
"6562",32,60,79,30674.138324602,0,-197325.861675398
"6563",25,60,95,21586.579096464,0,-398413.420903536
"6564",29,60,97,26375.7729182613,0,-417624.227081739
"6565",33,60,65,32262.692948038,0,-27737.307051962
"6566",35,60,63,35701.233109925,0,-298.766890074956
"6567",29,60,74,26375.7729182613,0,-141624.227081739
"6568",36,60,78,37561.7922776187,0,-178438.207722381
"6569",40,60,78,46090.6109814258,0,-169909.389018574
"6570",31,60,87,29166.4308372293,0,-294833.569162771
